Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,price_category
4,Latitude 5580,3,0.4087716575222072,1366x768,78,-0.8621763211399812,500GB HDD,53,5,-0.16345543454998454,1
5,Lifebook A557,3,0.4087716575222072,1366x768,74,-0.07519506268436271,1TB HDD,53,5,0.24242582200725737,1
10,IdeaPad 320-15IAP,3,0.4087716575222072,Full HD 1920x1080,113,-0.8621763211399812,500GB HDD,44,5,0.24242582200725737,0
10,ThinkPad L470,3,-0.713439498130007,1366x768,74,-0.8621763211399812,500GB HDD,53,5,-0.02816168236423723,1
7,ZBook 17,5,1.6011210104026858,1600x900,79,-0.07519506268436271,500GB HDD,101,5,1.655493900391728,2
7,14-am079na (N3710/8GB/2TB/W10),3,-0.713439498130007,1366x768,112,-0.07519506268436271,2TB HDD,42,5,-0.14842279541823483,0
7,15-cd005nv (A9-9420/6GB/256GB/Radeon,3,0.4087716575222072,IPS Panel Full HD 1920x1080,15,-0.46868569191217196,256GB SSD,7,5,-0.13339015628648515,1
10,Thinkpad E570,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,0.39275221332475374,1
10,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,83,-0.8621763211399812,500GB HDD,53,5,0.016936235031011538,1
12,SmartBook 141,3,-0.713439498130007,Full HD 1920x1080,30,-0.8621763211399812,32GB SSD,40,5,-0.960185308532718,0
16,Tecra X40-D-10H,4,-0.713439498130007,Full HD / Touchscreen 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.200707534640713,2
10,IdeaPad Y910-17ISK,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,4.646692488049348,256GB SSD +  1TB HDD,80,5,3.8502592136271816,2
11,GT73VR Titan,1,1.6011210104026858,Full HD 1920x1080,103,1.4987674542268743,512GB SSD +  1TB HDD,80,5,3.158757813566696,2
4,Inspiron 3567,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,24,2,0.24242582200725737,1
12,SmartBook Edge,3,-0.713439498130007,IPS Panel Full HD 1920x1080,41,-0.8621763211399812,32GB SSD,43,5,-0.8850221128739695,0
4,Latitude 5580,3,0.4087716575222072,1366x768,78,-0.07519506268436271,500GB HDD,53,5,-0.20855335194523364,1
7,ProBook 430,3,-1.2044068787278503,Full HD 1920x1080,59,-0.8621763211399812,128GB SSD,53,5,-0.8248915563469708,1
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,99,1.4987674542268743,256GB SSD,69,5,-0.16345543454998454,2
4,Chromebook 11,2,-2.396756231608329,1366x768,36,-0.8621763211399812,16GB Flash Storage,41,1,-1.1706422563772134,0
11,GT80S 6QE,1,1.6011210104026858,Full HD 1920x1080,93,1.4987674542268743,128GB SSD +  1TB HDD,93,5,3.6999328223096852,2
7,Omen 17-AN010nv,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,75,5,2.6175828048237073,2
10,Thinkpad T460s,4,-0.713439498130007,IPS Panel Full HD 1920x1080,91,0.7117861957712558,256GB SSD,47,5,-0.960185308532718,2
10,Ideapad 320-15IKBR,3,0.4087716575222072,Touchscreen 1366x768,106,0.7117861957712558,1TB HDD,53,5,0.24242582200725737,1
2,ROG Strix,1,1.6011210104026858,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,1.0391556959899906,2
2,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),0,0.4087716575222072,Touchscreen 1366x768,74,-0.07519506268436271,1TB HDD,47,5,0.24242582200725737,1
10,IdeaPad 320-15ABR,3,0.4087716575222072,Full HD 1920x1080,5,0.7117861957712558,512GB SSD,7,5,0.24242582200725737,1
4,Inspiron 3179,0,-2.396756231608329,Touchscreen 1366x768,48,-0.8621763211399812,128GB SSD,52,5,-0.9752179476644677,1
15,Notebook Odyssey,3,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,128GB SSD +  1TB HDD,75,5,0.6934049959597477,2
10,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,3,1.6011210104026858,Full HD 1920x1080,56,-0.8621763211399812,500GB HDD,47,4,1.1443841699122381,0
10,IdeaPad 110-15ISK,3,0.4087716575222072,1366x768,58,-0.07519506268436271,1TB HDD,47,5,0.37771957419300434,0
10,ThinkPad Yoga,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.0052832259279667,2
10,Thinkpad T470p,3,-0.713439498130007,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,256GB SSD,55,5,-0.5092061345802273,2
4,Latitude 5289,0,-1.765512456553958,Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.050381143323216,2
4,Precision 3520,5,0.4087716575222072,Full HD / Touchscreen 1920x1080,102,-0.07519506268436271,256GB SSD,108,5,0.03196887416276157,2
7,EliteBook 850,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-0.29874918673573153,1
7,ProBook 450,3,0.4087716575222072,1366x768,59,-0.8621763211399812,500GB HDD,53,5,0.09209943068976037,1
0,Aspire 1,3,-0.713439498130007,Full HD 1920x1080,41,-0.8621763211399812,32GB Flash Storage,43,5,-0.659532525897724,0
11,Laptop MSI,1,1.6011210104026858,Full HD 1920x1080,93,1.4987674542268743,128GB SSD +  1TB HDD,91,5,3.158757813566696,2
4,Vostro 3568,3,0.4087716575222072,1366x768,56,-0.8621763211399812,1TB HDD,22,2,0.21236054374375798,0
11,GS63VR 7RF,1,0.4087716575222072,4K Ultra HD 3840x2160,102,1.4987674542268743,256GB SSD +  2TB HDD,79,5,-0.3588797432627303,2
16,Tecra Z50-C-144,3,0.4087716575222072,IPS Panel Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,0.24242582200725737,2
10,IdeaPad 310-15IKB,3,0.4087716575222072,Full HD 1920x1080,74,-0.46868569191217196,1TB HDD,53,5,0.5430786046422508,0
10,Yoga 720-15IKB,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,102,-0.07519506268436271,256GB SSD,55,5,-0.058226960627736635,1
0,Swift SF114-31-P5HY,3,-0.713439498130007,1366x768,112,-0.8621763211399812,128GB Flash Storage,42,5,-0.659532525897724,0
10,Thinkpad P51,3,0.4087716575222072,IPS Panel 4K Ultra HD 3840x2160,116,4.646692488049348,1TB SSD,104,5,0.6934049959597477,2
4,Inspiron 7559,1,0.4087716575222072,Full HD 1920x1080,92,1.4987674542268743,1TB HDD,88,5,0.8286987481454947,1
4,Vostro 3568,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,47,2,0.21236054374375798,0
4,Inspiron 3567,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,47,2,0.31758901766600556,0
4,Latitude 5580,3,0.4087716575222072,1366x768,78,-0.8621763211399812,500GB HDD,53,2,-0.16345543454998454,1
2,FX753VD-GC007T (i7-7700HQ/8GB/1TB,1,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,1.4450369525472322,1
4,Vostro 3568,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,128GB SSD,22,2,0.21236054374375798,0
7,EliteBook 850,4,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-0.29874918673573153,2
11,GT62VR 7RE,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,1.3548411177567339,2
0,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,0,-2.396756231608329,IPS Panel Touchscreen 1366x768,40,-0.8621763211399812,32GB Flash Storage,41,1,-1.185674895508963,0
7,ProBook 650,3,-0.713439498130007,1366x768,78,-0.07519506268436271,256GB SSD,53,5,0.40778485245650375,1
10,ThinkPad T470,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-0.5843693302389759,2
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,83,-0.8621763211399812,1TB HDD,7,5,0.24242582200725737,1
5,LifeBook A557,3,0.4087716575222072,1366x768,74,-0.07519506268436271,256GB SSD,53,5,0.24242582200725737,1
7,EliteBook 850,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,7,-0.23861863020873306,1
10,IdeaPad 320-15IKB,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,66,5,0.24242582200725737,1
12,SmartBook 140,3,-0.713439498130007,Full HD 1920x1080,30,-1.2556669503677904,32GB Flash Storage,40,5,-0.960185308532718,0
10,IdeaPad 320-15IKBN,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,128GB SSD,53,4,0.24242582200725737,0
2,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,74,-0.46868569191217196,1TB HDD,53,5,-0.809858917215221,1
4,XPS 15,3,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,75,5,-0.058226960627736635,2
2,ZenBook 3,4,-0.713439498130007,Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.4111644824852083,2
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,0.8737966655407442,2
10,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,83,-0.8621763211399812,256GB SSD,61,5,-0.3588797432627303,1
10,Ideapad 320-15ISK,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,1TB HDD,67,5,0.24242582200725737,0
2,X541NA-GO414T (N3350/8GB/1TB/W10),3,0.4087716575222072,1366x768,37,-0.07519506268436271,1TB HDD,43,5,-0.058226960627736635,0
2,VivoBook Pro,3,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,1TB HDD,75,5,-0.07325959975948633,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,83,-0.07519506268436271,256GB SSD,61,5,-1.2157401737724627,2
10,IdeaPad 100S-14IBR,3,-0.713439498130007,1366x768,36,-1.2556669503677904,32GB Flash Storage,41,5,-0.9301200302692186,0
10,Thinkpad Yoga,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.0052832259279667,2
4,XPS 15,3,0.4087716575222072,4K Ultra HD / Touchscreen 3840x2160,102,1.4987674542268743,1TB SSD,75,5,0.03196887416276157,2
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,77,5,0.6934049959597477,1
7,17-AK091ND (A9-9420/8GB/1TB/W10),3,1.390706418717895,1600x900,14,-0.07519506268436271,1TB HDD,17,5,0.8437313872772447,0
10,ThinkPad X1,4,-0.713439498130007,IPS Panel Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.3510339259582098,2
2,ROG GL553VE-FY022,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,76,4,0.6934049959597477,1
0,Extensa EX2540,3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,47,5,0.5430786046422508,0
10,IdeaPad 100S-14IBR,3,-0.713439498130007,1366x768,36,-0.8621763211399812,32GB Flash Storage,40,5,-0.915087391137469,0
0,Swift 3,4,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,39,5,-0.3588797432627303,1
14,Blade Pro,1,-0.713439498130007,Full HD 1920x1080,102,1.4987674542268743,256GB SSD,79,5,-0.13339015628648515,2
16,Portege Z30-C-16J,3,-1.2044068787278503,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-1.2608380911677117,1
10,Thinkpad X270,4,-1.765512456553958,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.0203158650597164,2
2,ROG G701VI,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,4.646692488049348,512GB SSD,82,5,2.6476480830872067,2
0,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,1TB HDD,75,2,0.5430786046422508,1
4,XPS 13,4,-1.2044068787278503,Full HD 1920x1080,83,-0.07519506268436271,256GB SSD,61,5,-1.2608380911677117,2
11,GL62M 7REX,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,76,5,0.24242582200725737,1
7,250 G6,3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,47,4,-0.2686839084722321,0
16,Tecra A50-D-11M,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,500GB HDD,53,5,-0.058226960627736635,1
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,106,-0.07519506268436271,256GB SSD,7,5,0.24242582200725737,1
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,106,1.4987674542268743,256GB SSD +  2TB HDD,7,5,0.24242582200725737,1
10,IdeaPad Y700-15ISK,1,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,87,5,1.9110487656314725,1
4,Alienware 17,1,1.6011210104026858,IPS Panel 4K Ultra HD 3840x2160,102,4.646692488049348,512GB SSD +  1TB HDD,80,5,3.579671709255688,2
4,Latitude E7470,3,-0.713439498130007,Full HD 1920x1080,71,-0.07519506268436271,256GB SSD,47,5,-0.7196630824247228,1
10,Ideapad 320-15IAP,3,0.4087716575222072,1366x768,37,-0.8621763211399812,500GB HDD,43,5,0.24242582200725737,0
10,IdeaPad 320-15ISK,3,0.4087716575222072,Full HD 1920x1080,68,-0.8621763211399812,500GB HDD,47,5,0.24242582200725737,0
7,15-ay047nv (i3-6006U/6GB/1TB/Radeon,3,0.4087716575222072,1920x1080,56,-0.46868569191217196,1TB HDD,24,5,0.0019035958992621705,0
11,GP72VR Leopard,1,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,0.9940577785947418,2
16,Satellite Pro,3,0.4087716575222072,1366x768,57,-0.8621763211399812,128GB SSD,47,5,0.09209943068976037,0
4,Latitude 3580,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,53,5,0.03196887416276157,1
7,15-bs012nv (i7-7500U/8GB/1TB/Radeon,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,7,5,0.09209943068976037,1
16,Tecra Z50-D-10E,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.058226960627736635,1
0,Aspire 3,3,0.4087716575222072,1366x768,56,-0.8621763211399812,128GB SSD,47,2,0.09209943068976037,0
13,Surface Laptop,4,-1.064130484271324,Touchscreen 2256x1504,99,-0.07519506268436271,256GB SSD,58,6,-1.1826683676826133,2
10,V310-15ISK (i5-7200U/8GB/1TB,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,128GB SSD +  1TB HDD,24,5,-0.20855335194523364,1
10,Yoga 720-13IKB,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.1105116998502147,1
10,IdeaPad 320-15AST,3,0.4087716575222072,1366x768,21,-0.8621763211399812,128GB SSD,13,5,0.24242582200725737,0
7,Pavilion X360,0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,59,-0.8621763211399812,128GB SSD,72,5,-0.6144346085024752,1
11,GP62 7RDX,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,75,5,0.5430786046422508,1
2,Zenbook 3,4,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.4111644824852083,1
7,Chromebook X360,0,-2.396756231608329,Touchscreen 1366x768,37,-0.07519506268436271,64GB Flash Storage,43,1,-0.960185308532718,0
9,Gram 15Z975,4,0.4087716575222072,IPS Panel Full HD 1920x1080,106,-0.07519506268436271,512GB SSD,53,5,-1.426197121616958,2
0,Aspire VX5-591G,1,0.4087716575222072,Full HD 1920x1080,77,1.4987674542268743,256GB SSD,76,5,0.6934049959597477,1
11,GV62M 7RD,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,256GB SSD,75,5,0.24242582200725737,1
2,L502NA-GO052T (N3350/4GB/128GB/W10),3,0.4087716575222072,1366x768,37,-0.8621763211399812,128GB SSD,43,5,-0.2686839084722321,0
4,Alienware 15,1,0.4087716575222072,Full HD 1920x1080,77,1.4987674542268743,128GB SSD +  1TB HDD,79,5,1.7607223743139755,2
7,17-bs000nv I3,3,1.6011210104026858,IPS Panel Full HD 1920x1080,56,-0.8621763211399812,256GB SSD,19,5,0.6934049959597477,1
10,Yoga 730,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,106,-0.07519506268436271,512GB SSD,61,5,-1.2758707302994614,2
4,Alienware 15,1,0.4087716575222072,Full HD 1920x1080,103,1.4987674542268743,256GB SSD +  1TB HDD,80,5,2.1816362700029672,2
7,250 G6,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,6,5,-0.2686839084722321,1
4,Inspiron 3567,3,0.4087716575222072,1366x768,56,-0.8621763211399812,1TB HDD,24,5,0.24242582200725737,0
7,17-Y002nv (A10-9600P/6GB/2TB/Radeon,3,1.6011210104026858,IPS Panel Full HD 1920x1080,0,-0.46868569191217196,2TB HDD,29,5,0.9188945829359929,0
10,V110-15ISK (3855U/4GB/500GB/W10),3,0.4087716575222072,1366x768,33,-0.8621763211399812,500GB HDD,45,5,0.09209943068976037,0
0,Chromebook 14,3,-0.713439498130007,1366x768,33,-0.8621763211399812,32GB Flash Storage,45,1,-0.8850221128739695,0
10,IdeaPad 520s-14IKB,3,-0.713439498130007,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,53,5,-0.5092061345802273,1
7,ZBook 17,5,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,500GB HDD,101,5,1.655493900391728,2
10,ThinkPad X1,0,-0.713439498130007,Touchscreen 2560x1440,97,-0.07519506268436271,256GB SSD,53,5,-0.9301200302692186,2
16,Satellite Pro,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.809858917215221,1
0,TravelMate B117-M,2,-2.396756231608329,1366x768,34,-0.8621763211399812,32GB Flash Storage,40,5,-0.960185308532718,0
10,Yoga 910-13IKB,0,-0.713439498130007,Full HD / Touchscreen 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-0.9902505867962175,2
2,Chromebook Flip,0,-1.765512456553958,Full HD / Touchscreen 1920x1080,49,-0.8621763211399812,64GB Flash Storage,46,1,-1.2608380911677117,1
16,Portege Z30T-C-133,4,-1.2044068787278503,Full HD / Touchscreen 1920x1080,89,1.4987674542268743,512GB SSD,47,5,-1.0203158650597164,2
7,15-bs011nv (i7-7500U/4GB/500GB/Radeon,3,0.4087716575222072,IPS Panel Full HD 1920x1080,97,-0.8621763211399812,500GB HDD,7,5,0.09209943068976037,1
4,Inspiron 5577,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,1TB HDD,75,5,0.783600830750246,1
10,IdeaPad 320-15AST,3,0.4087716575222072,Full HD 1920x1080,13,-0.8621763211399812,256GB SSD,7,5,0.24242582200725737,0
10,IdeaPad 320-15ABR,3,0.4087716575222072,1366x768,5,-0.07519506268436271,1TB HDD,25,5,0.24242582200725737,0
10,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,1TB HDD +  1TB HDD,53,5,0.09209943068976037,1
10,V310-15ISK (i3-6006U/4GB/500GB/No,3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,47,4,-0.20855335194523364,0
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,0.21236054374375798,1
0,Spin 5,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,83,-0.07519506268436271,256GB SSD,61,5,-0.659532525897724,1
10,ThinkPad P51s,5,0.4087716575222072,Full HD 1920x1080,89,1.4987674542268743,512GB SSD,107,7,0.21236054374375798,2
10,Thinkpad T460p,3,-0.713439498130007,Full HD 1920x1080,70,-0.07519506268436271,256GB SSD,47,5,-0.3588797432627303,1
7,17-ak002nv (A10-9620P/6GB/2TB/Radeon,3,1.6011210104026858,IPS Panel Full HD 1920x1080,1,-0.46868569191217196,2TB HDD,7,5,1.0090904177264912,1
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,76,5,0.6934049959597477,1
4,Latitude 5480,3,-0.713439498130007,Full HD 1920x1080,79,-0.07519506268436271,256GB SSD,69,2,-0.5994019693707255,1
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,53,2,-0.08829223889123604,1
2,VivoBook E403NA,3,-0.713439498130007,Full HD 1920x1080,37,-0.8621763211399812,32GB Flash Storage,43,5,-0.809858917215221,0
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,78,1.4987674542268743,512GB SSD,53,5,-0.16345543454998454,2
10,Thinkpad E470,3,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,66,5,-0.25365126934048243,1
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,78,-0.07519506268436271,256GB SSD,53,5,-0.20855335194523364,1
10,110-15ACL (A6-7310/4GB/500GB/W10),3,0.4087716575222072,1366x768,7,-0.8621763211399812,500GB HDD,15,5,0.22739318287550736,0
12,Smartbook 142,3,-0.713439498130007,IPS Panel Full HD 1920x1200,28,-0.8621763211399812,32GB HDD,41,5,-0.960185308532718,0
7,ProBook 470,3,1.6011210104026858,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,69,5,0.8888293046724935,1
10,ThinkPad X1,4,-0.713439498130007,IPS Panel Quad HD+ 2560x1440,89,-0.07519506268436271,512GB SSD,47,5,-1.3059360085629608,2
7,Pavilion X360,0,-1.2044068787278503,IPS Panel Touchscreen 1366x768,74,-0.07519506268436271,256GB SSD,53,5,-0.6895978041612234,1
10,ThinkPad T470s,4,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.0804464215867153,2
4,Alienware 17,1,1.6011210104026858,4K Ultra HD 3840x2160,102,4.646692488049348,1TB SSD +  1TB HDD,80,5,3.48947587446519,2
11,GL72M 7REX,1,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,76,5,0.9940577785947418,2
10,V310-15IKB (i5-7200U/4GB/1TB/No,3,0.4087716575222072,1366x768,74,-0.8621763211399812,1TB HDD,53,4,-0.20855335194523364,0
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,83,-0.07519506268436271,128GB SSD +  1TB HDD,7,5,0.24242582200725737,1
4,Inspiron 5378,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,59,-0.8621763211399812,1TB HDD,53,5,-0.4941734954484776,1
4,Inspiron 5567,3,0.4087716575222072,1366x768,74,-0.07519506268436271,1TB HDD,30,2,0.42281749158825316,0
7,15-BW037na (A9-9420/4GB/1TB/Radeon,3,0.4087716575222072,Full HD 1920x1080,14,-0.8621763211399812,1TB HDD,6,5,0.09209943068976037,0
0,Predator 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,79,5,3.248953648357195,2
4,Inspiron 3567,3,0.4087716575222072,1366x768,74,0.7117861957712558,1TB HDD,53,5,0.31758901766600556,1
7,15-BW091ND (A9-9420/6GB/1TB,3,0.4087716575222072,Full HD 1920x1080,15,-0.46868569191217196,128GB SSD +  1TB HDD,6,5,0.09209943068976037,1
0,Extensa EX2540-58KR,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,5,0.5430786046422508,0
10,ThinkPad 13,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.9000547520057193,1
10,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,97,-0.8621763211399812,1TB HDD,53,5,-0.2837165476039818,1
7,ZBook 15,5,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD,103,5,0.8437313872772447,2
4,Inspiron 5379,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,83,-0.07519506268436271,1TB HDD,61,5,-0.7346957215564726,1
11,GS63VR 7RF,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,-0.3588797432627303,2
0,Aspire ES1-572,3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,47,5,0.5430786046422508,0
4,Inspiron 7560,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,128GB SSD +  1TB HDD,72,5,-0.058226960627736635,1
4,Vostro 3568,3,0.4087716575222072,1366x768,56,-0.07519506268436271,256GB SSD,47,5,-0.058226960627736635,1
16,Tecra X40-D-10G,3,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.185674895508963,2
10,Flex 5,0,-0.713439498130007,Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.5092061345802273,1
10,Thinkpad P51s,5,0.4087716575222072,IPS Panel 4K Ultra HD 3840x2160,99,1.4987674542268743,1TB SSD,107,5,0.6934049959597477,2
0,Chromebook 14,3,-0.713439498130007,1366x768,36,-1.2556669503677904,32GB Flash Storage,41,1,-0.5392714128437267,0
15,Notebook 9,4,-1.2044068787278503,Full HD 1920x1080,97,1.4987674542268743,256GB SSD,53,5,-1.8471110173059493,2
7,250 G6,3,0.4087716575222072,Full HD 1920x1080,56,-0.07519506268436271,256GB SSD,47,5,-0.2686839084722321,0
4,Latitude 5480,3,-0.713439498130007,1366x768,74,-0.07519506268436271,256GB SSD,53,5,-0.659532525897724,1
7,Zbook 17,5,1.6011210104026858,IPS Panel Full HD 1920x1080,115,1.4987674542268743,256GB SSD,102,7,1.4450369525472322,2
10,N23 (N3060/4GB/128GB/W10),2,-2.396756231608329,Touchscreen 1366x768,36,-0.8621763211399812,128GB SSD,41,5,-0.960185308532718,0
7,EliteBook 850,3,0.4087716575222072,Full HD 1920x1080,71,-0.07519506268436271,256GB SSD,47,5,-0.29874918673573153,2
2,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,3,0.4087716575222072,1366x768,70,-0.8621763211399812,1TB HDD,86,4,0.6182418003009996,0
10,Thinkpad T460,4,-0.713439498130007,Full HD 1920x1080,68,-0.8621763211399812,180GB SSD,47,5,-0.5092061345802273,1
2,Pro P2540UA-XO0192R,3,0.4087716575222072,1366x768,97,-0.8621763211399812,256GB SSD,53,5,0.49798068724700195,1
10,Yoga 900-13ISK,0,-1.2044068787278503,IPS Panel Quad HD+ / Touchscreen 3200x1800,69,-0.07519506268436271,256GB SSD,50,5,-1.1105116998502147,1
7,15-cb003na (i5-7300HQ/8GB/1TB,3,0.4087716575222072,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.24242582200725737,1
